	text	created_at	id	user_screen_name	user_location	user_time_zone	coordinates	retweeted	in_reply_to_status_id	"in_reply_to_user_id""With Genetically Modified Crops"	" We Can Reclaim Unfarmable Fields the Size of France https://t.co/KInAnuqKe7 #sustainability #science #GMOs"""	4/26/17 17:21	8.57283E+17	TheHappyTalent	Unnamed: 14	Unnamed: 15	Unnamed: 16	FALSERT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10	2017-04-26 19:11:03	857311075058032640	ALHANOOFAK5	saudi,Alshrgya	Unnamed: 22	Unnamed: 23	False	Unnamed: 25	Unnamed: 26
1445	"RT @FarmFairyCrafts #GMOLabeling is a Matter of Transparency and the Right to Know Whats in Our #Food  
"	2017-04-26 13:00:30	857217824519061504	JamiaStarheart	Provincetown, MA	Eastern Time (US & Canada)		False																			
1446	"RT @frontlinepbs Elliot Entis former CEO of AquaBounty suggests farming in tanks amp more controversially farming genetically modified fi
"	2017-04-26 13:00:29	857217820777754624	Slashocuple		Amsterdam		False																			
1447	"@VP @POTUS @SecretarySonny This isnt about small rural farmers this is about removing oversite on GMO seeds from M 
"	2017-04-26 13:00:03	857217713177014272	leslie_powers	Nashville, TN			False	8.56979163567e+17	8.18910970567e+17																	
1448	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 12:59:00	857217447941636097	owen_author	All Over	London		False																			
1449	"SUPERHUMANS Mars will be colonised by genetically engineered Star Trekstyle beings 
"	2017-04-26 12:58:57	857217436143284225	npnikk		Pacific Time (US & Canada)		False																			
1450	"RT @baseballcrank The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi
"	2017-04-26 12:58:19	857217277397258242	cemiv	North Carolina	Eastern Time (US & Canada)		False																			
1451	"RT @GiveawayBandit @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFee
"	2017-04-26 12:57:45	857217134350409731	owen_author	All Over	London		False																			
1452	"@pinkcadii I was reading about these goats that are genetically modified to produce spider silk in their milk like how fuckkn wild
"	2017-04-26 12:55:55	857216671521660929	beeatrixx_kiddo	trappist-1			False	8.5711811773e+17	2939075401.0																	
1453	"Non GMO premium vitamins  pain management sleep management mood and energy 
"	2017-04-26 12:55:14	857216498980585473	cybizz	Califorina	Pacific Time (US & Canada)		False																			
1454	"RT @mem_somerville @WyoWeeds Ive never been able to get this comment out of my head via @BoringDev  #GMO 
"	2017-04-26 12:54:53	857216411344801792	esjewett	Madison, WI	Berlin		False																			
1455	"RT @selinasorrels THE #TRUTH IS Coming

amp IT CANNOT BE STOPPED

clickonthis

#GeoEngineering
#Fukushima
#Monsanto
#GMO
#Vaccine htt
"	2017-04-26 12:54:42	857216364771258368	timwe592	United States			False																			
1456	"#Allnatural #organic #freerange #nonGMO bacon seed This one was kinda aggressive 
"	2017-04-26 12:54:13	857216245522989056	Jgunnsmith	South Georgia			False																			
1457	"RT @DrRPalmquist Oregon law would allow lawsuits over #GMO gene pollution 
"	2017-04-26 12:53:45	857216126723530752	westernlvr	The Frontier	Central Time (US & Canada)		False																			
1458	"#GMO   Poison Pushers   
"	2017-04-26 12:53:19	857216017210257408	FarmFairyCrafts	Austin, Texas	Central Time (US & Canada)		False																			
1459	"@youmustbeloko Still never seen Frozen 1
"	2017-04-26 12:53:08	857215972385665026	Gmo_Leo		Central Time (US & Canada)		False	8.57210353893e+17	1543338470.0																	
1460	"@benno And just to be clear Domesticated really means Genetically Modified Badly
"	2017-04-26 12:53:08	857215971592949760	atomheartcow	Berlin	Berlin		False	8.57172648572e+17	4228.0																	
1461	"Indias antitrust watchdog orders probe into Roche cancer drug  more at 
"	2017-04-26 12:52:20	857215771897933824	NutritionDiet	Seattle, WA			False																			
1462	"@realDonaldTrump @POTUS Do not support GMO foods  BREAKING Trump pushes GMOs in Executive Order 
"	2017-04-26 12:50:49	857215388697808901	1776blues		Pacific Time (US & Canada)		False		25073877.0																	
1463	"LAST CALL Save 10 on Earth Circle Organics Ends Today 
#vegan #Organic #nonGMO #spirulina 
"	2017-04-26 12:50:49	857215386441437186	iherb_buyer		Eastern Time (US & Canada)		False																			
1464	"Thats fye af now stop using GMO products 
"	2017-04-26 12:49:38	857215091858706432	AwkwardWang	In A Corpse			False																			
1465	"Pesticides in Paradise Hawaiis Spike in Birth Defects Puts Focus on GM Crops #GMOs #RightToKnow #GMO fd 
"	2017-04-26 12:49:19	857215010090745856	NoGMOsVerified				False																			
1466	"RT @baseballcrank The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi
"	2017-04-26 12:49:17	857215004424196097	ArMeEXP	Alabama, USA			False																			
1467	"What theyve done to agriculture amp food production is downright criminal 
Dr Kelloggs rolling over in his grave 
"	2017-04-26 12:48:39	857214841358090240	iamfreedom777	NorthWoods 	Central Time (US & Canada)		False																			
1468	"RT @Stonyfield RT How can a cow save a penguin or a giraffe or a sea turtle or a cheetah you tell me #Stonyfield #Imaginehow 
"	2017-04-26 12:47:18	857214503909457921	gmo_free_living				False																			
1469	"RT @baseballcrank The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi
"	2017-04-26 12:46:45	857214366533529600	LuuiissAlarcon	hogwarts			False																			
1470	"RT @FredPond I realize telling farmers not to #plant17 today is like telling Berkeley Students to join hands with Trump and eat GMOs and
"	2017-04-26 12:46:27	857214287844081664	arend_d	Paulding, OH			False																			
1471	"
Who knew that Hemp would be so Hip
 We Did
Adaptogenic Hemp Oil
Organic GMO amp Gluten Free
Sign up to learn 
"	2017-04-26 12:46:16	857214243258675200	thevitalsource	Sneedville, TN	Eastern Time (US & Canada)		False																			
1472	"RT @kierobar Unbelievable  

Trump is the Deep State  

Pushing GMO ampnew more poisonous food to USA  



#
"	2017-04-26 12:46:10	857214219552522240	noGMOAsheville	Asheville NC	Eastern Time (US & Canada)		False																			
1473	"@AGhostlerer @AdeptusAstarte9 My cats are genetically modified
"	2017-04-26 12:45:54	857214150518464512	DoctorBlueBird	Canada			False	8.57213900756e+17	4294418717.0																	
1474	"@InFactsOrg Good old TTIP back on the agenda again
That is the TTIP that wants to lower EU standards introduce mor 
"	2017-04-26 12:45:31	857214055584591872	RedCladTitanium	London UK	London		False	8.57210907327e+17	4806808293.0																	
1475	"Costly delays Australias sluggish adoption of GMO crops carries a hefty price tag  
"	2017-04-26 12:45:07	857213954661154817	GeneticLiteracy		Eastern Time (US & Canada)		False																			
1476	"Quite fitting in preparation for our philosophy exam on genetic engineering  lt3 


"	2017-04-26 12:44:44	857213857315639297	EstiaRyan	London, England			False																			
1477	"RT @vedicbrands Searching for the next best #snacks #VedicBrands #vegan #nongmo #waterlily 
"	2017-04-26 12:44:39	857213836167979008	J_oceanman		Greenland		False																			
1478	"RT @ElayneBoosler If found non GMO biscuits only Only in LA 
"	2017-04-26 12:44:01	857213678529069058	bassett87		Alaska		False																			
1479	"RT @baseballcrank The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi
"	2017-04-26 12:43:24	857213520269774848	samuel_egemba	Lagos, Nigeria	Arizona		False																			
1480	"RT @landbased_SDC Students sharing their #GMO ideas with the rest of the class Great ideas when international heads come together @sd
"	2017-04-26 12:43:18	857213495510794241	sdcollege	Paignton, Devon, UK	UTC		False																			
1481	"GMO Clicks  MT4 service adds micro lot FX trading 
"	2017-04-26 12:43:09	857213456767963137	fxsignals4pips	Toronto	Atlantic Time (Canada)		False																			
1482	"RT @baseballcrank The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi
"	2017-04-26 12:43:08	857213456155422720	tech_faq		Greenland		False																			
1483	"RT @NPCA RT to thank @SenatorTester for legislation to protect the doorstep to @YellowstoneNPS  its more valuable than gold #dontmineye
"	2017-04-26 12:43:07	857213451600621568	gmo_free_living				False																			
1484	"RT @baseballcrank The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi
"	2017-04-26 12:42:54	857213395124314116	MeosoFunny	Meoso.com	Madrid		False																			
1485	"THE #GMO INDUSTRY DOESNT WANT YOU TO SEE THIS VIDEO 
#Ketchum via @USRightToKnow 
"	2017-04-26 12:41:45	857213105767579648	FarmFairyCrafts	Austin, Texas	Central Time (US & Canada)		False																			
1486	"RT @SustainablePuls Syngenta Defends GMO Corn as Merger Shifts Blame to China 
"	2017-04-26 12:41:15	857212979145826309	wharefaso1978				False																			
1487	"#DYK GMOs are the most regulated and tested product in agricultural history Learn about the regulation process 
"	2017-04-26 12:41:00	857212919758692352	agbiotech		Eastern Time (US & Canada)		False																			
1488	"@PhotoSonny Just ploughing through this banange oranana 
"	2017-04-26 12:40:37	857212822983520257	rikogalsk	London	London		False	8.57211473864e+17	16433119.0																	
1489	"GMO Clicks  MT4 service adds micro lot FX trading  #forex #fx #trading
"	2017-04-26 12:40:24	857212766914064384	forexwiseguys	Amsterdam, North Holland	Pacific Time (US & Canada)		False																			
1490	"I buy mine local Its almost organic but they do use some gmo feed However I can taste the quality difference 
"	2017-04-26 12:39:12	857212464240500736	emery_kaye	Cupcake Kansas 	Central Time (US & Canada)		False																			
1491	"genetically modified orgasms
"	2017-04-26 12:38:51	857212377854595073	Iittleseizures	Halloween Town			False																			
1492	"Keiko reaches geneticallyengineered misfits Joseph Sisko rises over mysterious soldiers
"	2017-04-26 12:38:44	857212347731116032	CheapSpaceNine	Alpha quadrant			False																			
1493	"RT @LogicalHater Look at that GMO on the left Organic gtgtgtgtgtgtgtgtgtgtgtgt 
"	2017-04-26 12:37:40	857212079727628295	laprototipo				False																			
1494	"@BestFoods If the oils are GMO and laden with pesticides  NOT responsibly sourced Slowly killing our lands and people
"	2017-04-26 12:37:13	857211967311892481	JacquelineSaab	Colorado, USA			False	8.56492946875e+17	76789235.0																	
1495	"RT @DrRPalmquist Oregon law would allow lawsuits over #GMO gene pollution 
"	2017-04-26 12:36:24	857211761459646468	ArtbyWendyKlein	Can't Cope With DM's	Eastern Time (US & Canada)		False																			
1496	"RT @CBrentPatterson The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting  @biotecha
"	2017-04-26 12:35:43	857211588469829632	NadiaBeliveau		Pacific Time (US & Canada)		False																			
1497	"#StocksMarket GMO Emerging Domestic Opp Fund buys 170 lakh shares of Dollar Industries  #Sensex #Nifty
"	2017-04-26 12:35:18	857211484316807168	stocksmarket_in	Mumbai, India	New Delhi		False																			
1498	"RT @MossyFallsFarm @beachvetlbc @Kenn_QBE @H_O_G_ @TKRanch @Olivefarmer #OrganicFarming is the future amp the past regardless of what the #
"	2017-04-26 12:35:16	857211475202539520	H_O_G_		Central Time (US & Canada)		False																			
1499	"@TODAYshow You guys are recommending edamame Soy Are you kidding me Its GMO bad for your thyroid and full of phytoestrogens No on soy
"	2017-04-26 12:35:04	857211424153665537	LucindaLC		Eastern Time (US & Canada)		False		7744592.0																	
1500	"Kim gone have to miss me with the GMO ass 
"	2017-04-26 12:34:49	857211362405212163	JigggaboooJones	ROAD 2 RICHES	Quito		False																			
1501	"Study finds how polluting nanoparticles get into blood and damage hearts  more at 
"	2017-04-26 12:34:47	857211351512567808	NutritionDiet	Seattle, WA			False																			
1502	"This is terrorism against scientific research 
"	2017-04-26 12:34:40	857211322890571777	CBrimstone	Australia	Sydney		False																			
1503	"@tibiryus Ive been assigned to you as per your graphic request to #teamemmmmsie eager to get to work but need you to DM me bro
"	2017-04-26 12:33:23	857211000461955072	The_Real_GMO	England, United Kingdom			False		16430527.0																	
1504	"RT @fork_tale @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedClea
"	2017-04-26 12:33:08	857210937001914368	Bowl_Me_Over	Fresno, California			False																			
1505	"DO NOT DeRegulate our Food #AMERICANS have a #Right2KNow what we are eating @realDonaldTrump @IvankaTrump #GMO #glyphosate #Herbicide #Toxic
"	2017-04-26 12:32:44	857210838075166721	denasd		Mountain Time (US & Canada)		False																			
1506	"RT @FarmFairyCrafts via @NatGeo #Roundup Linked 2 Billion in Health Care Costs 

#GMO ht
"	2017-04-26 12:32:36	857210803547553792	votelau		Central Time (US & Canada)		False																			
1507	"@Aufbau_Principl I have googled amp they dont make sense entirelyEgSome of the trials they were using genetically modified mosquitos
"	2017-04-26 12:32:27	857210766113603584	Kimofdiamonds	Everywhere,Malawi			False	8.57205604708e+17	37889761.0																	
1508	"RT @modestproposal1 Pretty extraordinary comments by Jeremy Grantham GMO def inching closer and closer to embracing Hell scenario 
"	2017-04-26 12:32:18	857210730160037889	habsberg				False																			
1509	"GMO Clicks  MT4 service adds micro lot FX trading   
"	2017-04-26 12:32:10	857210692868468741	LeapRate	Global	Eastern Time (US & Canada)		False																			
1510	"I realize telling farmers not to #plant17 today is like telling Berkeley Students to join hands with Trump and eat GMOs and Beef
"	2017-04-26 12:32:00	857210651688751104	FredPond	ÜT: 40.963249,-84.560894	Eastern Time (US & Canada)		False																			
1511	"Hillside Farms is a great family farm operation that we are proud to have as a member of our organization #GMO 
"	2017-04-26 12:31:18	857210474911457280	GAagribusiness	Commerce, GA	Eastern Time (US & Canada)		False																			
1512	"@Wendys whats your position on GMOs
"	2017-04-26 12:30:31	857210277665943553	CamJamzz		Arizona		False		59553554.0																	
1513	"RT @RealFKNNews Physicians for Social Responsibility Support Labeling of GMO Foods  PSR  
"	2017-04-26 12:30:16	857210217078980608	david_lunt	Melbourne, Australia	Melbourne		False																			
1514	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now #NutroFeedCle
"	2017-04-26 12:30:11	857210196795342850	LorelaisLife	Huntington Beach, CA	Arizona		False																			
1515	"Why We Make Our Foods With GMO and NonGMO ingredients 
"	2017-04-26 12:30:00	857210151169904640	davidgrotto	Chicago	Central Time (US & Canada)		False																			
1516	"GF Harvest Earns NonGMO Project Verification on their GlutenFree Oat Products #GMOs #RightToKnow #GMO ngp 
"	2017-04-26 12:29:33	857210038112464896	NoGMOsVerified				False																			
1517	"STOP GMOs Lets not go backwards 
"	2017-04-26 12:28:19	857209725305331712	LorrieHargis	France			False																			
1518	"Physicians for Social Responsibility Support Labeling of GMO Foods  PSR  
"	2017-04-26 12:27:06	857209418731094016	RealFKNNews	All over the place	Pacific Time (US & Canada)		False																			
1519	"@Goldrushcomic The article lamented the same things you do that a lot of proscience ppl are also anti GMO and vac 
"	2017-04-26 12:26:55	857209374447738880	elimental_merc				False	8.57033454487e+17	3114863533.0																	
1520	"RT @scifri A genetically modified parasite shows promise for a malaria vaccine #WorldMalariaDay  
"	2017-04-26 12:26:32	857209277890670592	KindredJake	Texas, USA			False																			
