text,created_at,id,user_screen_name,user_location,user_time_zone,coordinates,retweeted,in_reply_to_status_id,in_reply_to_user_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@TktFarruko @caarllossss @bryanNL @nastyvic @ElTedRenacido @Alex300 @tktdanny Drop addy,5/5/17 2:10,8.60E+17,Davidis300,300 yrs Old ,Central Time (US & Canada),,FALSE,8.60E+17,7.52E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @tgyeet Addy youre perfect how u r rn if you lost any more weight you would look like that cinnamon stick from the Applejack commerci,5/5/17 2:10,8.60E+17,aidbeau,"Johns Creek, GA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addy youre perfect how u r rn if you lost any more weight you would look like that cinnamon stick from the Applej,5/5/17 2:09,8.60E+17,tgyeet,GA,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@lovetay i just need the full addy,5/5/17 2:09,8.60E+17,desmonetalyssa_,,,,FALSE,8.60E+17,1902099332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Update Addy is now an Alto 2,5/5/17 2:08,8.60E+17,laurenrsnead,satx,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @larrytagss LGI  hit me up for the addy,5/5/17 2:08,8.60E+17,_jatzirii,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemme send you my addy big dog,5/5/17 2:08,8.60E+17,iGotThis19,"Austin, Texas",Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#FuckItWeLit     2 Story HOUSE PARTY   Saturday    Ladies Free Til 11  DM For Addy #YZGLaFamilia #InFiniteEnt,5/5/17 2:07,8.60E+17,FastLifeBeezi,"Atlanta, GA",Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Treedgaf420 Just give me a addy and tell me why you want the card you want And its yours if its good enough  #collectitforward @Uppe,5/5/17 2:07,8.60E+17,talksports16,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@cassidiegray51 ADDY,5/5/17 2:07,8.60E+17,danielleee_04,"Hampton, TN",Eastern Time (US & Canada),,FALSE,8.60E+17,729958938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@adelynnrae omgomgomgomg me and addy are @Imaginedragons biggest fans This is the best imagine dragons song yet,5/5/17 2:06,8.60E+17,isaackingr,"Kentucky, USA",,,FALSE,,7.14E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGI  hit me up for the addy,5/5/17 2:06,8.60E+17,larrytagss,"Oxnard, CA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ErandyyyyV @Scottastic @vaaaaal Whats addy then,5/5/17 2:05,8.60E+17,asapmickey01,"California, USA",,,FALSE,8.60E+17,7.78E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dcvbo GET LIT THIS SATURDAY ONLY PLACE TO BE   ADDY IS OUT TXT NUMBER OR DM ME FOR THE ADDY    NO SHUTDOWN,5/5/17 2:05,8.60E+17,hubertreid_,WHS,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@markusg1997 @PandaAddy @Bzerk95 Spam notifications with love,5/5/17 2:04,8.60E+17,Smiley_Gamer420,,Pacific Time (US & Canada),,FALSE,8.60E+17,4193744053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @savagedudeeeee Friday 5  hmu for the addy,5/5/17 2:04,8.60E+17,B_los713,713,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Treedgaf420 @talksports16 @GundersonNathan @UpperDeckHockey Wats your addy dm me  @UpperDeckHockey,5/5/17 2:03,8.60E+17,GundersonNathan,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @catmand00d UPDATED FLYER WITH THE ADDY This show is next week,5/5/17 2:03,8.60E+17,PresidentFluffy,"Rio Grande City, Texas",Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@talksports16 @GundersonNathan @UpperDeckHockey Wats your addy dm me  @UpperDeckHockey,5/5/17 2:03,8.60E+17,Treedgaf420,"Detroit, MI",,,FALSE,8.60E+17,8.07E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Friday 5  hmu for the addy,5/5/17 2:03,8.60E+17,savage_dudeeeee,"Houston, TX",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@TJBeatDaCakes @obeykyle @yrnree16 I got his addy lets go,5/5/17 2:00,8.60E+17,daltonsherwood_,,Arizona,,FALSE,8.60E+17,1010043193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
So glad that Addy has been able to stay with me Such a great feeling,5/5/17 2:00,8.60E+17,MaasMiller23,"Illinois, USA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dosomethingPR Does a quote tweet count as RT @AndrewWK Did I win Do you need to know my size and shipping addy,5/5/17 2:00,8.60E+17,ESSEXMA,,Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOMORROW  HMU FOR ADDY OR TEXT THE NUMBER,5/5/17 2:00,8.60E+17,joeybenz00,"Downey, CA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Rasconangel10 send addy ill send some tomorrow,5/5/17 1:59,8.60E+17,urielrascon01,,,,FALSE,8.60E+17,8.51E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Tasjamee #SummerSchemes17 Is the scene for next Saturday DM for the addy,5/5/17 1:57,8.60E+17,PrinceJosephTX,"Houston, TX",Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@famousinca5 Send the addy Omw   working I need a vacay  balla,5/5/17 1:56,8.60E+17,_Impala11,"Texas, USA",Central Time (US & Canada),,FALSE,8.60E+17,1000763636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @catmand00d UPDATED FLYER WITH THE ADDY This show is next week,5/5/17 1:56,8.60E+17,EGGNOGSEASON,"Texas, USA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @catmand00d UPDATED FLYER WITH THE ADDY This show is next week,5/5/17 1:56,8.60E+17,bbyyemo,,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @RickiSchultz Preorder MR RIGHTSWIPE and snag a SIGNED bookmark Just email your receipt  addy to schultzricki@gmailcom,5/5/17 1:56,8.60E+17,WritingReader,Arizona,Arizona,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dcvbo GET LIT THIS SATURDAY ONLY PLACE TO BE   ADDY IS OUT TXT NUMBER OR DM ME FOR THE ADDY    NO SHUTDOWN,5/5/17 1:56,8.60E+17,stephzx0,"East Compton, CA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@baelindafcg Come move in with me Im dming you my addy,5/5/17 1:56,8.60E+17,Dinnndin,Canada,Central Time (US & Canada),,FALSE,8.60E+17,37114209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @catmand00d UPDATED FLYER WITH THE ADDY This show is next week,5/5/17 1:56,8.60E+17,HuytanNguyen,Houston Texas,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AddyFinch is that the random cat that walk into your home,5/5/17 1:55,8.60E+17,MalikaFantasy,Toronto and worldwideÂ‰ÃèÃ¶Â•Ã_Âè,Eastern Time (US & Canada),,FALSE,8.60E+17,1969528196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@SladeTooFaded Yo DM yo addy Ima come through with gifts if thats cool,5/5/17 1:55,8.60E+17,JDontTrustEm,"Louisville, KY",Atlantic Time (Canada),,FALSE,8.60E+17,1056036408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPDATED FLYER WITH THE ADDY This show is next week,5/5/17 1:55,8.60E+17,_catmand00d,"Aguitada In Edinburg, TX",Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Treedgaf420 Just give me a addy and tell me why you want the card you want And its yours if its good enough  #collectitforward @Uppe,5/5/17 1:55,8.60E+17,RealCaptain22,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@sieerraaa Ima need the addy to this place,5/5/17 1:53,8.60E+17,ItsFc3s,,Eastern Time (US & Canada),,FALSE,8.60E+17,3189310572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addyjohnsonnn Thanks addy,5/5/17 1:53,8.60E+17,gjohnson1015,,,,FALSE,8.60E+17,3092833587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addy and pastel peachy pink,5/5/17 1:52,8.60E+17,heckinghoweII,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
So @Airbnb alerts me that 2 fraudulent res made this weekPersonal phoneaddyname released to criminals Yet I can get no one to help,5/5/17 1:51,8.60E+17,tonylippera,Los Angeles,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@monxxbeats Gimme yo addy,5/5/17 1:51,8.60E+17,misserinkim,666 Creep Street,Pacific Time (US & Canada),,FALSE,8.60E+17,8.12E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My sister said she wont watch addy til she get paid for last time I said you a neva eva get ya money Im serious tho,5/5/17 1:50,8.60E+17,FrancesLaFour,everywhere,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congratulations NATIONAL ADDY WINNER JennyTruong,5/5/17 1:50,8.60E+17,academyadv,San Francisco | academyart.edu,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
someone slipped you coke or a crushed Addy my dude,5/5/17 1:49,8.60E+17,gregfuckingrip,Between Heaven & Hell,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hit me wit da addy,5/5/17 1:48,8.60E+17,AlmightyyRoc,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dewanpriyanka99 @AddyMaurya @yogrishiramdev @narendramodi @byadavbjp @AmitShah @myogiadityanath @tsrawatbjp @RSSorg @arunjaitley @Aru,5/5/17 1:48,8.60E+17,Narende80545575,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @aaliyahsam RTFAV DO WHAT YOU GOTTA DO HIT ME FOR MORE INFO  ADDY GOING OUT NEXT THURSDAY HOUSTON AREA ONLY,5/5/17 1:47,8.60E+17,_aaliyahsam,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dcvbo GET LIT THIS SATURDAY ONLY PLACE TO BE   ADDY IS OUT TXT NUMBER OR DM ME FOR THE ADDY    NO SHUTDOWN,5/5/17 1:47,8.60E+17,evelinmoreno69,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dcvbo GET LIT THIS SATURDAY ONLY PLACE TO BE   ADDY IS OUT TXT NUMBER OR DM ME FOR THE ADDY    NO SHUTDOWN,5/5/17 1:47,8.60E+17,_savannah_11,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @noturgurl soo you need my addy to bring my money or how we doin this,5/5/17 1:47,8.60E+17,mayenmirandaa,Jocelyn,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Someone help me find some addy,5/5/17 1:46,8.60E+17,killerk4ren,HTX,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dcvbo GET LIT THIS SATURDAY ONLY PLACE TO BE   ADDY IS OUT TXT NUMBER OR DM ME FOR THE ADDY    NO SHUTDOWN,5/5/17 1:46,8.60E+17,_kid_23,"Long Beach, CA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @BarbaraNsgstud @LedZep41696851 anybody that has LEDZEP anywhere in their addy is a winner,5/5/17 1:46,8.60E+17,LedZep41696851,In a Zeppelin,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NoHands                                 Catch Q da fool nd trapsquad lal over their Dm @FLEXJAYY for addy,5/5/17 1:46,8.60E+17,stunnaboy_jayy,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baddie baddie baddie where tf ya addy,5/5/17 1:45,8.60E+17,rajperfahad,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just sent my mom a pic of the addy I copped LOL FML,5/5/17 1:44,8.60E+17,Ritzy301,"Virginia, USA",Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dcvbo GET LIT THIS SATURDAY ONLY PLACE TO BE   ADDY IS OUT TXT NUMBER OR DM ME FOR THE ADDY    NO SHUTDOWN,5/5/17 1:44,8.60E+17,delvillar123,In bed ,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dcvbo GET LIT THIS SATURDAY ONLY PLACE TO BE   ADDY IS OUT TXT NUMBER OR DM ME FOR THE ADDY    NO SHUTDOWN,5/5/17 1:43,8.60E+17,loverhooligan,"Downey, CA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dcvbo GET LIT THIS SATURDAY ONLY PLACE TO BE   ADDY IS OUT TXT NUMBER OR DM ME FOR THE ADDY    NO SHUTDOWN,5/5/17 1:43,8.60E+17,mamimaarie,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Come out to the stadium tomorrow to celebrate our seniors as we take on PV at 7 #Addy #Alana #Jackie #Aubrey,5/5/17 1:42,8.60E+17,MethactonGirlsL,"Worcester, PA ",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dm me for addy,5/5/17 1:42,8.60E+17,celo_babes,,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GET LIT THIS SATURDAY ONLY PLACE TO BE   ADDY IS OUT TXT NUMBER OR DM ME FOR THE ADDY    NO SHUTDOWN,5/5/17 1:41,8.60E+17,dcvbo,LA,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My cousin hosting the fight here in FONTA  Selling TACOS and BEER DM me for the addy we got yall,5/5/17 1:41,8.60E+17,Javiblvnko_,"Upland, CA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addy got me focused,5/5/17 1:41,8.60E+17,rad__ren,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kick back hmp for the addy,5/5/17 1:40,8.60E+17,hernandezc_,,Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It hasnt even been a week yet and I already hate the distance between Addy and I,5/5/17 1:40,8.60E+17,QueenSeniiaa,California,Arizona,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @kev0nx #IssaNightmare3  once we drop the addy ISSA WRAP,5/5/17 1:39,8.60E+17,thereal_laurenn,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@0rder227 @HalalKitty4 @ResistingHate @mrsverycross dont put your addy on open twitter,5/5/17 1:39,8.60E+17,oldwolf1887,UK,Pacific Time (US & Canada),,FALSE,8.60E+17,7.40E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @LuhKayla New ADDY 7751 Fairfield Rd Cola SC,5/5/17 1:39,8.60E+17,its_oochie,1100 block ~ #Dugout ,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @evelinmoreno69 The only place to be this Saturday   ADDY IS OUT HMU OR TEXT THE NUMBER,5/5/17 1:39,8.60E+17,_sophie__1,"Whittier, CA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@bigyahu Oh Just remembered Mahir was looking for you after you left last night Gave him your email addy,5/5/17 1:38,8.60E+17,dekrazee1,"Sydney, Australia",Sydney,,FALSE,8.60E+17,759126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ARod52 Open house tonight hmu for addy,5/5/17 1:38,8.60E+17,ryansdawg,"Georgetown, TX",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@djpahj 30 mg ir addy you fool,5/5/17 1:38,8.60E+17,JJHFIV,"Raleigh, NC",Atlantic Time (Canada),,FALSE,8.60E+17,1609678034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@sisistiddies A dumb ass Slide me his addy I just want to talk,5/5/17 1:38,8.60E+17,AdjiMerveille,,Eastern Time (US & Canada),,FALSE,8.60E+17,7.39E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anxiety attacks on addy are like  horrible lmfao,5/5/17 1:38,8.60E+17,queershawty,beach city,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Treedgaf420 Just give me a addy and tell me why you want the card you want And its yours if its good enough  #collectitforward @Uppe,5/5/17 1:37,8.60E+17,Johnveith8,"New Jersey, USA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @evelinmoreno69 The only place to be this Saturday   ADDY IS OUT HMU OR TEXT THE NUMBER,5/5/17 1:37,8.60E+17,dcvbo,LA,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @evelinmoreno69 The only place to be this Saturday   ADDY IS OUT HMU OR TEXT THE NUMBER,5/5/17 1:36,8.60E+17,j_guzii,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AddySheldon can relate,5/5/17 1:35,8.60E+17,sweatercharlie,,,,FALSE,8.60E+17,1437350209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@LedZep41696851 anybody that has LEDZEP anywhere in their addy is a winner,5/5/17 1:34,8.60E+17,BarbaraNsgstud,USA,,,FALSE,,8.41E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Treedgaf420 Just give me a addy and tell me why you want the card you want And its yours if its good enough  #collectitforward @Uppe,5/5/17 1:34,8.60E+17,GundersonNathan,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just give me a addy and tell me why you want the card you want And its yours if its good enough,5/5/17 1:31,8.60E+17,Treedgaf420,"Detroit, MI",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @evelinmoreno69 The only place to be this Saturday   ADDY IS OUT HMU OR TEXT THE NUMBER,5/5/17 1:31,8.60E+17,CaldwellDaetron,"Inglewood, CA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @StewThaRula One Big House Party tonight #NCAT#UNCG hmu for ADDY,5/5/17 1:30,8.60E+17,KatoyaK_,910Â‰ÃèÃ¶Â•Ã_Âè336,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @CrownEquipment Crowns Auto Positioning System video  won a 2017 HermesADDY Award  h,5/5/17 1:30,8.60E+17,Kevin_Miller762,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@delaneykingrox Hey there we dropped you an email during the week but it bounced back Any chance we can grab your correct email addy,5/5/17 1:29,8.60E+17,iGEA_Oz,Australia and New Zealand,Sydney,,FALSE,,3181676683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUDES AND GURLS W LONG HAIR GO GET YO SHITS BRAIDED AT EUPHORIA FOR ART HOP HIT UP LIL D FOR THE ADDY @danaefloresss,5/5/17 1:28,8.60E+17,neenawh,"Los Angeles, CA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@iamxrcxxi addy,5/5/17 1:28,8.60E+17,highhoopdreams,,,,FALSE,8.60E+17,3162857335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ItsJon Addy,5/5/17 1:28,8.60E+17,MyMelaninPop_,336.        252.      704. ,Eastern Time (US & Canada),,FALSE,8.60E+17,306390796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prom after party  Saturday may 6th  BYOB DJ Big Frank  Beer pong tournament 10 a team Everyones invited Free  Dm for addy Friday,5/5/17 1:27,8.60E+17,MataAaronmata55,"Alice, TX ",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @kid23 SATURDAY ADDY,5/5/17 1:27,8.60E+17,mamimaarie,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @KingManii @okkmadii listen imma need the addy,5/5/17 1:26,8.60E+17,okkmadii,somewhere eating :),,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @StewThaRula One Big House Party tonight #NCAT#UNCG hmu for ADDY,5/5/17 1:26,8.60E+17,Stew_ThaRula,"Fayetteville, NC",Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Party tomorrow  hmu for the addy,5/5/17 1:26,8.60E+17,domreneee,sc // doooooom23,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @gagecockway when you chase that 150 mg of addy w a glass of hennessy,5/5/17 1:26,8.60E+17,asru__,Guantanamo bay,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@okkmadii listen imma need the addy,5/5/17 1:25,8.60E+17,KingManii__,,,,FALSE,8.60E+17,2747267768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@diggertrainer @billybear59 @SaveTaxi @TfLTPH All the hacks got booted out of Luton its all Addy Lee in there now so Im told,5/5/17 1:23,8.60E+17,cabman379,,,,FALSE,8.60E+17,376051654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@TCMitch Whats the addy im pulling up,5/5/17 1:23,8.60E+17,jayyohh_,NYC,Eastern Time (US & Canada),,FALSE,8.60E+17,77847764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Tasjamee #SummerSchemes17 Is the scene for next Saturday DM for the addy,5/5/17 1:22,8.60E+17,jcobimason,"Texas, USA",Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @evelinmoreno69 The only place to be this Saturday   ADDY IS OUT HMU OR TEXT THE NUMBER,5/5/17 1:21,8.60E+17,nicolenmarquez,snapchat:niccccoole,Arizona,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@TheArtfulEscape Hey there we dropped you an email during the week but it bounced back Any chance we can grab your email addy please,5/5/17 1:20,8.60E+17,iGEA_Oz,Australia and New Zealand,Sydney,,FALSE,,3146199001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pool party tomorrow dm for addy,5/5/17 1:20,8.60E+17,girl_thatszay,"Houston, TX",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addy da baddie,5/5/17 1:20,8.60E+17,_kingcaam_,#FINDOURGIRLS,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburg area  hit up @IAmDarrel01 for more info  hmu for the addy,5/5/17 1:19,8.60E+17,annaaox_00,"mercedes, tx",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ran17 It doesnt get any more real than this Send me your addys people this is the real deal,5/5/17 1:19,8.60E+17,_mattwasson,   ,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@alaannyy @KSLC Lmfaooo i meant prom and lmfaooo send me the addy,5/5/17 1:18,8.60E+17,NiqueNiquePooh,Fucking Your Bitch_Ã™Ã•_,Central Time (US & Canada),,FALSE,8.60E+17,2681358395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @evelinmoreno69 The only place to be this Saturday   ADDY IS OUT HMU OR TEXT THE NUMBER,5/5/17 1:17,8.60E+17,_zairaaaa,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addyrae1 daynight cycle  o,5/5/17 1:17,8.60E+17,akaashingly,"Queens, New York",Pacific Time (US & Canada),,FALSE,8.60E+17,718883760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @sdotjayy Having a drink your problems away party Hmu for addy,5/5/17 1:16,8.60E+17,ayeyopowlow,"Menifee, CA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
when you chase that 150 mg of addy w a glass of hennessy,5/5/17 1:16,8.60E+17,gagecockway,"Ames, IA",Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ricklessabandon liked it though   throw your addy at me again and Ill hit you up with a NON CRACKED ONE,5/5/17 1:16,8.60E+17,ichigogoooooooo,in your refridgerator,Quito,,FALSE,8.60E+17,401350043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
